id_gastos_cobranza;Id_credito;parcialidad_actual;parcialidad_calculada;estatus;detalle;semana;periodo_inicio;periodo_fin;monto_local;nota_fecha_s2;nota_monto_s2;nota_indice_s2;cuota_id_cargo;cuota_fecha_vencimiento;cuota_concepto;metodo_calculo
306409;687279;64;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;64;2026-03-23;"CUOTA SEMANAL 64 DE 156";cuota_en_periodo_gdc
327662;687279;65;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;65;2026-03-30;"CUOTA SEMANAL 65 DE 156";cuota_en_periodo_gdc
344994;687279;66;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;66;2026-04-06;"CUOTA SEMANAL 66 DE 156";cuota_en_periodo_gdc
361664;687279;67;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;67;2026-04-13;"CUOTA SEMANAL 67 DE 156";cuota_en_periodo_gdc
396670;687279;11;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;69;2026-04-27;"CUOTA SEMANAL 69 DE 156";cuota_en_periodo_gdc
8135;687288;57;57;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;57;2026-01-26;"CUOTA SEMANAL 57 DE 130";cuota_en_periodo_gdc
132440;687288;58;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;58;2026-02-02;"CUOTA SEMANAL 58 DE 130";cuota_en_periodo_gdc
255508;687288;63;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;63;2026-03-09;"CUOTA SEMANAL 63 DE 130";cuota_en_periodo_gdc
280059;687288;64;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;64;2026-03-16;"CUOTA SEMANAL 64 DE 130";cuota_en_periodo_gdc
306411;687288;65;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;65;2026-03-23;"CUOTA SEMANAL 65 DE 130";cuota_en_periodo_gdc
327663;687288;66;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;66;2026-03-30;"CUOTA SEMANAL 66 DE 130";cuota_en_periodo_gdc
361665;687288;68;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;68;2026-04-13;"CUOTA SEMANAL 68 DE 130";cuota_en_periodo_gdc
379359;687288;69;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;69;2026-04-20;"CUOTA SEMANAL 69 DE 130";cuota_en_periodo_gdc
205549;687298;60;60;sin_cambio;"La parcialidad actual ya coincide";"Semana 09-2026";2026-02-23;2026-03-01;250.00;2026-02-25;250.00;0;60;2026-02-23;"CUOTA SEMANAL 60 DE 104";cuota_en_periodo_gdc
255509;687311;62;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;62;2026-03-09;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
280060;687311;63;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;63;2026-03-16;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
344995;687331;67;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;67;2026-04-06;"CUOTA SEMANAL 67 DE 156";cuota_en_periodo_gdc
180651;687333;58;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;58;2026-02-16;"CUOTA SEMANAL 58 DE 104";cuota_en_periodo_gdc
205550;687333;59;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;59;2026-02-23;"CUOTA SEMANAL 59 DE 104";cuota_en_periodo_gdc
231226;687333;60;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;60;2026-03-02;"CUOTA SEMANAL 60 DE 104";cuota_en_periodo_gdc
255510;687333;61;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;61;2026-03-09;"CUOTA SEMANAL 61 DE 104";cuota_en_periodo_gdc
280061;687333;62;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;62;2026-03-16;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
327664;687333;64;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;64;2026-03-30;"CUOTA SEMANAL 64 DE 104";cuota_en_periodo_gdc
344996;687333;65;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;65;2026-04-06;"CUOTA SEMANAL 65 DE 104";cuota_en_periodo_gdc
361666;687333;66;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;66;2026-04-13;"CUOTA SEMANAL 66 DE 104";cuota_en_periodo_gdc
205551;687366;60;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;60;2026-02-23;"CUOTA SEMANAL 60 DE 156";cuota_en_periodo_gdc
255511;687419;62;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;62;2026-03-09;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
306412;687419;64;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;64;2026-03-23;"CUOTA SEMANAL 64 DE 104";cuota_en_periodo_gdc
327665;687419;65;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;65;2026-03-30;"CUOTA SEMANAL 65 DE 104";cuota_en_periodo_gdc
344997;687419;66;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;66;2026-04-06;"CUOTA SEMANAL 66 DE 104";cuota_en_periodo_gdc
132441;687439;58;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;58;2026-02-02;"CUOTA SEMANAL 58 DE 156";cuota_en_periodo_gdc
156232;687439;59;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;59;2026-02-09;"CUOTA SEMANAL 59 DE 156";cuota_en_periodo_gdc
180652;687439;60;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;60;2026-02-16;"CUOTA SEMANAL 60 DE 156";cuota_en_periodo_gdc
205552;687439;61;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;61;2026-02-23;"CUOTA SEMANAL 61 DE 156";cuota_en_periodo_gdc
231227;687439;62;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;62;2026-03-02;"CUOTA SEMANAL 62 DE 156";cuota_en_periodo_gdc
255512;687439;63;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;63;2026-03-09;"CUOTA SEMANAL 63 DE 156";cuota_en_periodo_gdc
280062;687439;64;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;64;2026-03-16;"CUOTA SEMANAL 64 DE 156";cuota_en_periodo_gdc
306413;687439;65;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;65;2026-03-23;"CUOTA SEMANAL 65 DE 156";cuota_en_periodo_gdc
327666;687439;66;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;66;2026-03-30;"CUOTA SEMANAL 66 DE 156";cuota_en_periodo_gdc
344998;687439;67;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;67;2026-04-06;"CUOTA SEMANAL 67 DE 156";cuota_en_periodo_gdc
361667;687439;68;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;68;2026-04-13;"CUOTA SEMANAL 68 DE 156";cuota_en_periodo_gdc
379360;687439;69;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;69;2026-04-20;"CUOTA SEMANAL 69 DE 156";cuota_en_periodo_gdc
396671;687439;13;70;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;70;2026-04-27;"CUOTA SEMANAL 70 DE 156";cuota_en_periodo_gdc
8136;687490;56;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;56;2026-01-26;"CUOTA SEMANAL 56 DE 156";cuota_en_periodo_gdc
132442;687490;57;57;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;57;2026-02-02;"CUOTA SEMANAL 57 DE 156";cuota_en_periodo_gdc
156233;687490;58;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;58;2026-02-09;"CUOTA SEMANAL 58 DE 156";cuota_en_periodo_gdc
180653;687490;59;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;59;2026-02-16;"CUOTA SEMANAL 59 DE 156";cuota_en_periodo_gdc
205553;687490;60;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;60;2026-02-23;"CUOTA SEMANAL 60 DE 156";cuota_en_periodo_gdc
231228;687490;61;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;61;2026-03-02;"CUOTA SEMANAL 61 DE 156";cuota_en_periodo_gdc
255513;687490;62;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;62;2026-03-09;"CUOTA SEMANAL 62 DE 156";cuota_en_periodo_gdc
280063;687490;63;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;63;2026-03-16;"CUOTA SEMANAL 63 DE 156";cuota_en_periodo_gdc
306414;687490;64;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;64;2026-03-23;"CUOTA SEMANAL 64 DE 156";cuota_en_periodo_gdc
327667;687490;65;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;65;2026-03-30;"CUOTA SEMANAL 65 DE 156";cuota_en_periodo_gdc
344999;687490;66;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;66;2026-04-06;"CUOTA SEMANAL 66 DE 156";cuota_en_periodo_gdc
361668;687490;67;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;67;2026-04-13;"CUOTA SEMANAL 67 DE 156";cuota_en_periodo_gdc
379361;687490;68;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;68;2026-04-20;"CUOTA SEMANAL 68 DE 156";cuota_en_periodo_gdc
396672;687490;14;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;69;2026-04-27;"CUOTA SEMANAL 69 DE 156";cuota_en_periodo_gdc
8137;687507;49;49;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;49;2026-01-26;"CUOTA SEMANAL 49 DE 130";cuota_en_periodo_gdc
132443;687507;50;50;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;50;2026-02-02;"CUOTA SEMANAL 50 DE 130";cuota_en_periodo_gdc
156234;687507;51;51;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;51;2026-02-09;"CUOTA SEMANAL 51 DE 130";cuota_en_periodo_gdc
205554;687507;53;53;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;53;2026-02-23;"CUOTA SEMANAL 53 DE 130";cuota_en_periodo_gdc
231229;687507;54;54;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;54;2026-03-02;"CUOTA SEMANAL 54 DE 130";cuota_en_periodo_gdc
255514;687507;55;55;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;55;2026-03-09;"CUOTA SEMANAL 55 DE 130";cuota_en_periodo_gdc
280064;687507;56;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;56;2026-03-16;"CUOTA SEMANAL 56 DE 130";cuota_en_periodo_gdc
306415;687507;57;57;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;57;2026-03-23;"CUOTA SEMANAL 57 DE 130";cuota_en_periodo_gdc
327668;687507;58;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;58;2026-03-30;"CUOTA SEMANAL 58 DE 130";cuota_en_periodo_gdc
345000;687507;59;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;59;2026-04-06;"CUOTA SEMANAL 59 DE 130";cuota_en_periodo_gdc
361669;687507;60;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;60;2026-04-13;"CUOTA SEMANAL 60 DE 130";cuota_en_periodo_gdc
379362;687507;61;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;61;2026-04-20;"CUOTA SEMANAL 61 DE 130";cuota_en_periodo_gdc
396673;687507;13;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;62;2026-04-27;"CUOTA SEMANAL 62 DE 130";cuota_en_periodo_gdc
132444;687545;57;57;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;57;2026-02-02;"CUOTA SEMANAL 57 DE 104";cuota_en_periodo_gdc
205555;687545;60;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;60;2026-02-23;"CUOTA SEMANAL 60 DE 104";cuota_en_periodo_gdc
231230;687545;61;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;61;2026-03-02;"CUOTA SEMANAL 61 DE 104";cuota_en_periodo_gdc
255515;687545;62;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;62;2026-03-09;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
280065;687545;63;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;63;2026-03-16;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
361670;687545;67;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;67;2026-04-13;"CUOTA SEMANAL 67 DE 104";cuota_en_periodo_gdc
396674;687545;7;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;69;2026-04-27;"CUOTA SEMANAL 69 DE 104";cuota_en_periodo_gdc
8138;687567;56;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;56;2026-01-26;"CUOTA SEMANAL 56 DE 104";cuota_en_periodo_gdc
132445;687567;57;57;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;57;2026-02-02;"CUOTA SEMANAL 57 DE 104";cuota_en_periodo_gdc
156235;687567;58;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;58;2026-02-09;"CUOTA SEMANAL 58 DE 104";cuota_en_periodo_gdc
180654;687567;59;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;59;2026-02-16;"CUOTA SEMANAL 59 DE 104";cuota_en_periodo_gdc
205556;687567;60;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;60;2026-02-23;"CUOTA SEMANAL 60 DE 104";cuota_en_periodo_gdc
231231;687567;61;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;61;2026-03-02;"CUOTA SEMANAL 61 DE 104";cuota_en_periodo_gdc
255516;687567;62;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;62;2026-03-09;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
280066;687567;63;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;63;2026-03-16;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
306416;687567;64;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;64;2026-03-23;"CUOTA SEMANAL 64 DE 104";cuota_en_periodo_gdc
345001;687567;66;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;66;2026-04-06;"CUOTA SEMANAL 66 DE 104";cuota_en_periodo_gdc
361671;687567;67;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;67;2026-04-13;"CUOTA SEMANAL 67 DE 104";cuota_en_periodo_gdc
379363;687567;68;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;68;2026-04-20;"CUOTA SEMANAL 68 DE 104";cuota_en_periodo_gdc
396675;687567;13;69;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;69;2026-04-27;"CUOTA SEMANAL 69 DE 104";cuota_en_periodo_gdc
379364;687591;68;68;sin_cambio;"La parcialidad actual ya coincide";"Semana 17-2026";2026-04-20;2026-04-26;250.00;2026-04-21;250.00;0;68;2026-04-20;"CUOTA SEMANAL 68 DE 156";cuota_en_periodo_gdc
8139;687614;55;55;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;55;2026-01-26;"CUOTA SEMANAL 55 DE 104";cuota_en_periodo_gdc
132446;687614;56;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;56;2026-02-02;"CUOTA SEMANAL 56 DE 104";cuota_en_periodo_gdc
156236;687614;57;57;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;57;2026-02-09;"CUOTA SEMANAL 57 DE 104";cuota_en_periodo_gdc
180655;687614;58;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;58;2026-02-16;"CUOTA SEMANAL 58 DE 104";cuota_en_periodo_gdc
205557;687614;59;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;59;2026-02-23;"CUOTA SEMANAL 59 DE 104";cuota_en_periodo_gdc
231232;687614;60;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;60;2026-03-02;"CUOTA SEMANAL 60 DE 104";cuota_en_periodo_gdc
255517;687614;61;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;61;2026-03-09;"CUOTA SEMANAL 61 DE 104";cuota_en_periodo_gdc
280067;687614;62;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;62;2026-03-16;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
306417;687614;63;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;63;2026-03-23;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
327669;687614;64;64;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;64;2026-03-30;"CUOTA SEMANAL 64 DE 104";cuota_en_periodo_gdc
345002;687614;65;65;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;65;2026-04-06;"CUOTA SEMANAL 65 DE 104";cuota_en_periodo_gdc
361672;687614;66;66;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;66;2026-04-13;"CUOTA SEMANAL 66 DE 104";cuota_en_periodo_gdc
379365;687614;67;67;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;67;2026-04-20;"CUOTA SEMANAL 67 DE 104";cuota_en_periodo_gdc
396676;687614;14;68;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;68;2026-04-27;"CUOTA SEMANAL 68 DE 104";cuota_en_periodo_gdc
8140;687630;56;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;56;2026-01-26;"CUOTA SEMANAL 56 DE 104";cuota_en_periodo_gdc
132447;687630;57;57;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;57;2026-02-02;"CUOTA SEMANAL 57 DE 104";cuota_en_periodo_gdc
156237;687630;58;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;58;2026-02-09;"CUOTA SEMANAL 58 DE 104";cuota_en_periodo_gdc
180656;687630;59;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;59;2026-02-16;"CUOTA SEMANAL 59 DE 104";cuota_en_periodo_gdc
205558;687630;60;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;60;2026-02-23;"CUOTA SEMANAL 60 DE 104";cuota_en_periodo_gdc
231233;687630;61;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;61;2026-03-02;"CUOTA SEMANAL 61 DE 104";cuota_en_periodo_gdc
255518;687630;62;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;62;2026-03-09;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
