id_gastos_cobranza;Id_credito;parcialidad_actual;parcialidad_calculada;estatus;detalle;semana;periodo_inicio;periodo_fin;monto_local;nota_fecha_s2;nota_monto_s2;nota_indice_s2;cuota_id_cargo;cuota_fecha_vencimiento;cuota_concepto;metodo_calculo
379892;767361;3;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;62;2026-04-20;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
397245;767361;4;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;63;2026-04-27;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
206545;767435;53;54;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;54;2026-02-23;"CUOTA SEMANAL 54 DE 104";cuota_en_periodo_gdc
133424;767527;50;51;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;51;2026-02-02;"CUOTA SEMANAL 51 DE 104";cuota_en_periodo_gdc
157222;767527;51;52;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;52;2026-02-09;"CUOTA SEMANAL 52 DE 104";cuota_en_periodo_gdc
181610;767527;52;53;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;53;2026-02-16;"CUOTA SEMANAL 53 DE 104";cuota_en_periodo_gdc
256441;767527;55;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;56;2026-03-09;"CUOTA SEMANAL 56 DE 104";cuota_en_periodo_gdc
379893;767527;5;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;62;2026-04-20;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
133426;767668;50;51;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;51;2026-02-02;"CUOTA SEMANAL 51 DE 104";cuota_en_periodo_gdc
157224;767668;51;52;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;52;2026-02-09;"CUOTA SEMANAL 52 DE 104";cuota_en_periodo_gdc
181611;767668;52;53;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;53;2026-02-16;"CUOTA SEMANAL 53 DE 104";cuota_en_periodo_gdc
206546;767668;53;54;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;54;2026-02-23;"CUOTA SEMANAL 54 DE 104";cuota_en_periodo_gdc
232127;767668;54;55;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;55;2026-03-02;"CUOTA SEMANAL 55 DE 104";cuota_en_periodo_gdc
256442;767668;55;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;56;2026-03-09;"CUOTA SEMANAL 56 DE 104";cuota_en_periodo_gdc
281024;767668;56;57;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;57;2026-03-16;"CUOTA SEMANAL 57 DE 104";cuota_en_periodo_gdc
307336;767668;57;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;58;2026-03-23;"CUOTA SEMANAL 58 DE 104";cuota_en_periodo_gdc
345536;767668;59;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;60;2026-04-06;"CUOTA SEMANAL 60 DE 104";cuota_en_periodo_gdc
362256;767668;10;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;61;2026-04-13;"CUOTA SEMANAL 61 DE 104";cuota_en_periodo_gdc
379894;767668;11;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;62;2026-04-20;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
397246;767668;12;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;63;2026-04-27;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
8975;767685;48;48;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;48;2026-01-26;"CUOTA SEMANAL 48 DE 156";cuota_en_periodo_gdc
133427;767685;48;49;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;49;2026-02-02;"CUOTA SEMANAL 49 DE 156";cuota_en_periodo_gdc
157225;767685;49;50;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;50;2026-02-09;"CUOTA SEMANAL 50 DE 156";cuota_en_periodo_gdc
181612;767685;50;51;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;51;2026-02-16;"CUOTA SEMANAL 51 DE 156";cuota_en_periodo_gdc
206547;767685;51;52;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;52;2026-02-23;"CUOTA SEMANAL 52 DE 156";cuota_en_periodo_gdc
232128;767685;52;53;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;53;2026-03-02;"CUOTA SEMANAL 53 DE 156";cuota_en_periodo_gdc
256443;767685;53;54;ok;"Requiere ajuste de parcialidad";"Semana 11-2026";2026-03-09;2026-03-15;250.00;2026-03-19;250.00;0;54;2026-03-09;"CUOTA SEMANAL 54 DE 156";cuota_en_periodo_gdc
281025;767685;54;55;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;55;2026-03-16;"CUOTA SEMANAL 55 DE 156";cuota_en_periodo_gdc
307337;767685;55;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;56;2026-03-23;"CUOTA SEMANAL 56 DE 156";cuota_en_periodo_gdc
328259;767685;56;57;ok;"Requiere ajuste de parcialidad";"Semana 14-2026";2026-03-30;2026-04-05;250.00;2026-04-09;253.00;2;57;2026-03-30;"CUOTA SEMANAL 57 DE 156";cuota_en_periodo_gdc
345537;767685;57;58;ok;"Requiere ajuste de parcialidad";"Semana 15-2026";2026-04-06;2026-04-12;250.00;2026-04-16;253.00;3;58;2026-04-06;"CUOTA SEMANAL 58 DE 156";cuota_en_periodo_gdc
362257;767685;12;59;ok;"Requiere ajuste de parcialidad";"Semana 16-2026";2026-04-13;2026-04-19;250.00;2026-04-23;253.00;4;59;2026-04-13;"CUOTA SEMANAL 59 DE 156";cuota_en_periodo_gdc
379895;767685;13;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;60;2026-04-20;"CUOTA SEMANAL 60 DE 156";cuota_en_periodo_gdc
397247;767685;14;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;61;2026-04-27;"CUOTA SEMANAL 61 DE 156";cuota_en_periodo_gdc
8977;768084;50;50;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;50;2026-01-26;"CUOTA SEMANAL 50 DE 104";cuota_en_periodo_gdc
362258;768084;2;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;61;2026-04-13;"CUOTA SEMANAL 61 DE 104";cuota_en_periodo_gdc
8978;768123;50;50;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;50;2026-01-26;"CUOTA SEMANAL 50 DE 130";cuota_en_periodo_gdc
133429;768123;50;51;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;51;2026-02-02;"CUOTA SEMANAL 51 DE 130";cuota_en_periodo_gdc
157226;768123;51;52;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;52;2026-02-09;"CUOTA SEMANAL 52 DE 130";cuota_en_periodo_gdc
206548;768123;53;54;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;54;2026-02-23;"CUOTA SEMANAL 54 DE 130";cuota_en_periodo_gdc
232129;768123;54;55;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;55;2026-03-02;"CUOTA SEMANAL 55 DE 130";cuota_en_periodo_gdc
256444;768123;55;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;56;2026-03-09;"CUOTA SEMANAL 56 DE 130";cuota_en_periodo_gdc
281026;768123;56;57;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;57;2026-03-16;"CUOTA SEMANAL 57 DE 130";cuota_en_periodo_gdc
328260;768123;58;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;59;2026-03-30;"CUOTA SEMANAL 59 DE 130";cuota_en_periodo_gdc
345538;768123;59;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;60;2026-04-06;"CUOTA SEMANAL 60 DE 130";cuota_en_periodo_gdc
362259;768123;10;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;61;2026-04-13;"CUOTA SEMANAL 61 DE 130";cuota_en_periodo_gdc
379896;768123;11;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;62;2026-04-20;"CUOTA SEMANAL 62 DE 130";cuota_en_periodo_gdc
397248;768123;12;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;63;2026-04-27;"CUOTA SEMANAL 63 DE 130";cuota_en_periodo_gdc
256445;768201;55;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;56;2026-03-09;"CUOTA SEMANAL 56 DE 130";cuota_en_periodo_gdc
281027;768201;56;57;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;57;2026-03-16;"CUOTA SEMANAL 57 DE 130";cuota_en_periodo_gdc
345539;768201;59;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;60;2026-04-06;"CUOTA SEMANAL 60 DE 130";cuota_en_periodo_gdc
8979;768240;50;50;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;50;2026-01-26;"CUOTA SEMANAL 50 DE 130";cuota_en_periodo_gdc
133430;768240;50;51;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;51;2026-02-02;"CUOTA SEMANAL 51 DE 130";cuota_en_periodo_gdc
157227;768240;51;52;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;52;2026-02-09;"CUOTA SEMANAL 52 DE 130";cuota_en_periodo_gdc
181613;768240;52;53;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;53;2026-02-16;"CUOTA SEMANAL 53 DE 130";cuota_en_periodo_gdc
206549;768240;53;54;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;54;2026-02-23;"CUOTA SEMANAL 54 DE 130";cuota_en_periodo_gdc
232130;768240;54;55;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;55;2026-03-02;"CUOTA SEMANAL 55 DE 130";cuota_en_periodo_gdc
256446;768240;55;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;56;2026-03-09;"CUOTA SEMANAL 56 DE 130";cuota_en_periodo_gdc
281028;768240;56;57;ok;"Requiere ajuste de parcialidad";"Semana 12-2026";2026-03-16;2026-03-22;250.00;2026-03-23;258.00;2;57;2026-03-16;"CUOTA SEMANAL 57 DE 130";cuota_en_periodo_gdc
362260;768240;9;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;61;2026-04-13;"CUOTA SEMANAL 61 DE 130";cuota_en_periodo_gdc
379897;768240;10;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;62;2026-04-20;"CUOTA SEMANAL 62 DE 130";cuota_en_periodo_gdc
397249;768240;11;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;63;2026-04-27;"CUOTA SEMANAL 63 DE 130";cuota_en_periodo_gdc
8980;768398;48;48;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;48;2026-01-26;"CUOTA SEMANAL 48 DE 156";cuota_en_periodo_gdc
133431;768398;48;49;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;49;2026-02-02;"CUOTA SEMANAL 49 DE 156";cuota_en_periodo_gdc
157228;768398;49;50;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;50;2026-02-09;"CUOTA SEMANAL 50 DE 156";cuota_en_periodo_gdc
181614;768398;50;51;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;51;2026-02-16;"CUOTA SEMANAL 51 DE 156";cuota_en_periodo_gdc
206550;768398;51;52;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;52;2026-02-23;"CUOTA SEMANAL 52 DE 156";cuota_en_periodo_gdc
232131;768398;52;53;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;53;2026-03-02;"CUOTA SEMANAL 53 DE 156";cuota_en_periodo_gdc
256447;768398;53;54;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;54;2026-03-09;"CUOTA SEMANAL 54 DE 156";cuota_en_periodo_gdc
281029;768398;54;55;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;55;2026-03-16;"CUOTA SEMANAL 55 DE 156";cuota_en_periodo_gdc
307338;768398;55;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;56;2026-03-23;"CUOTA SEMANAL 56 DE 156";cuota_en_periodo_gdc
345540;768398;57;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;58;2026-04-06;"CUOTA SEMANAL 58 DE 156";cuota_en_periodo_gdc
362261;768398;11;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;59;2026-04-13;"CUOTA SEMANAL 59 DE 156";cuota_en_periodo_gdc
379898;768398;12;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;60;2026-04-20;"CUOTA SEMANAL 60 DE 156";cuota_en_periodo_gdc
397250;768398;13;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;61;2026-04-27;"CUOTA SEMANAL 61 DE 156";cuota_en_periodo_gdc
8981;768458;50;50;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;50;2026-01-26;"CUOTA SEMANAL 50 DE 104";cuota_en_periodo_gdc
133432;768458;50;51;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;51;2026-02-02;"CUOTA SEMANAL 51 DE 104";cuota_en_periodo_gdc
157229;768458;51;52;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;52;2026-02-09;"CUOTA SEMANAL 52 DE 104";cuota_en_periodo_gdc
181615;768458;52;53;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;53;2026-02-16;"CUOTA SEMANAL 53 DE 104";cuota_en_periodo_gdc
206551;768458;53;54;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;54;2026-02-23;"CUOTA SEMANAL 54 DE 104";cuota_en_periodo_gdc
232132;768458;54;55;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;55;2026-03-02;"CUOTA SEMANAL 55 DE 104";cuota_en_periodo_gdc
256448;768458;55;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;56;2026-03-09;"CUOTA SEMANAL 56 DE 104";cuota_en_periodo_gdc
281030;768458;56;57;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;57;2026-03-16;"CUOTA SEMANAL 57 DE 104";cuota_en_periodo_gdc
307339;768458;57;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;58;2026-03-23;"CUOTA SEMANAL 58 DE 104";cuota_en_periodo_gdc
328261;768458;58;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;59;2026-03-30;"CUOTA SEMANAL 59 DE 104";cuota_en_periodo_gdc
345541;768458;59;60;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;60;2026-04-06;"CUOTA SEMANAL 60 DE 104";cuota_en_periodo_gdc
362262;768458;12;61;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 16-2026";2026-04-13;2026-04-19;250.00;;;;61;2026-04-13;"CUOTA SEMANAL 61 DE 104";cuota_en_periodo_gdc
379899;768458;13;62;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 17-2026";2026-04-20;2026-04-26;250.00;;;;62;2026-04-20;"CUOTA SEMANAL 62 DE 104";cuota_en_periodo_gdc
397251;768458;14;63;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 18-2026";2026-04-27;2026-05-03;250.00;;;;63;2026-04-27;"CUOTA SEMANAL 63 DE 104";cuota_en_periodo_gdc
8983;768685;49;49;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 5-2026";2026-01-26;2026-02-01;250.00;;;;49;2026-01-26;"CUOTA SEMANAL 49 DE 156";cuota_en_periodo_gdc
133434;768685;49;50;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 06-2026";2026-02-02;2026-02-08;250.00;;;;50;2026-02-02;"CUOTA SEMANAL 50 DE 156";cuota_en_periodo_gdc
157230;768685;50;51;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 07-2026";2026-02-09;2026-02-15;250.00;;;;51;2026-02-09;"CUOTA SEMANAL 51 DE 156";cuota_en_periodo_gdc
181616;768685;51;52;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 08-2026";2026-02-16;2026-02-22;250.00;;;;52;2026-02-16;"CUOTA SEMANAL 52 DE 156";cuota_en_periodo_gdc
206552;768685;52;53;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 09-2026";2026-02-23;2026-03-01;250.00;;;;53;2026-02-23;"CUOTA SEMANAL 53 DE 156";cuota_en_periodo_gdc
232133;768685;53;54;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 10-2026";2026-03-02;2026-03-08;250.00;;;;54;2026-03-02;"CUOTA SEMANAL 54 DE 156";cuota_en_periodo_gdc
256449;768685;54;55;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 11-2026";2026-03-09;2026-03-15;250.00;;;;55;2026-03-09;"CUOTA SEMANAL 55 DE 156";cuota_en_periodo_gdc
281031;768685;55;56;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 12-2026";2026-03-16;2026-03-22;250.00;;;;56;2026-03-16;"CUOTA SEMANAL 56 DE 156";cuota_en_periodo_gdc
307340;768685;56;57;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 13-2026";2026-03-23;2026-03-29;250.00;;;;57;2026-03-23;"CUOTA SEMANAL 57 DE 156";cuota_en_periodo_gdc
328262;768685;57;58;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 14-2026";2026-03-30;2026-04-05;250.00;;;;58;2026-03-30;"CUOTA SEMANAL 58 DE 156";cuota_en_periodo_gdc
345542;768685;58;59;sin_nota_s2;"No se encontro nota GDC S2 compatible";"Semana 15-2026";2026-04-06;2026-04-12;250.00;;;;59;2026-04-06;"CUOTA SEMANAL 59 DE 156";cuota_en_periodo_gdc
